Region ID,Region name (English),Subregion ID,Latitude,Longitude,Japanese name,English name,German name,French name,Spanish name,Italian name,Dutch name
,,5,18.45,-64.433333,ヴァージン・ゴルダ島,Virgin Gorda,Virgin Gorda,Virgin Gorda,Virgen Gorda,Virgin Gorda,Virgin Gorda
,,6,18.3534,-64.5763,その他,Other,Sonstige,Autre,(Otra),Altre,Overig
18,Canada,1,0,0,カナダ,Canada,Kanada,Canada,Canadá,Canada,Canada
,,2,45.26680278,-75.74934996,オンタリオ州,Ontario,Ontario,Ontario,Ontario,Ontario,Ontario
,,3,53.55013594,-113.4687122,アルバータ州,Alberta,Alberta,Alberta,Alberta,Alberta,Alberta
,,4,48.43293574,-123.3692997,ブリティッシュ・コロンビア州,British Columbia,Britisch-Kolumbien,Colombie-Britannique,Columbia Británica,Columbia Britannica,Brits-Columbia
,,5,49.88439862,-97.14704472,マニトバ州,Manitoba,Manitoba,Manitoba,Manitoba,Manitoba,Manitoba
,,6,45.94541477,-66.6655816,ニュー・ブランズウィック州,New Brunswick,Neubraunschweig,Nouveau-Brunswick,Nuevo Brunswick,Nuovo Brunswick,Nieuw-Brunswijk
,,7,47.56658838,-52.73134462,ニューファンドランド州,Newfoundland,Neufundland,Terre-Neuve,Terranova,Terranova,Newfoundland
,,8,44.9,-63.5,ノバ・スコシア州,Nova Scotia,Neuschottland,Nouvelle-Ecosse,Nueva Escocia,Nuova Scozia,Nova Scotia
,,9,46.24041836,-63.1333861,プリンス・エドワード・アイランド州,Prince Edward Island,Prinz-Edward-Insel,Ile-du-Prince-Edouard,Isla del Príncipe Eduardo,Isola del Principe Edoardo,Prins Edwardeiland
,,10,46.8069,-71.2118,ケベック州,Quebec,Québec,Québec,Quebec,Québec,Québec
,,11,50.45008005,-104.6177979,サスカチュワン州,Saskatchewan,Saskatchewan,Saskatchewan,Saskatchewan,Saskatchewan,Saskatchewan
,,12,60.71611478,-135.0537476,ユーコン準州,Yukon,Yukon-Territorium,Territoire du Yukon,Yukón,Yukon,Yukon
,,13,62.45599511,-114.352546,ノースウェスト準州,Northwest Territories,Nordwest-Territorien,Territoires du Nord-Ouest,Territorios del Noroeste,Territori del Nord-Ovest,Northwest Territories
,,14,63.75059349,-68.51448958,ヌナブト準州,Nunavut,Nunavut,Territoire du Nunavut,Nunavut,Nunavut,Nunavut
19,Cayman Islands,1,0,0,ケイマン諸島,Cayman Islands,Kaimaninseln,Îles Caïmans,Islas Caimán,Isole Cayman,Kaaimaneilanden
,,2,19.290166,-81.387024,グランドケイマン,Grand Cayman,Grand Cayman,Grand Cayman,Gran Caimán,Grand Cayman,Grand Cayman
,,3,19.72,-79.8,ケイマンブラック,Cayman Brac,Cayman Brac,Cayman Brac,Caimán Brac,Cayman Brac,Cayman Brac
,,4,19.683333,-80.05,リトルケイマン,Little Cayman,Little Cayman,Little Cayman,Pequeña Caimán,Little Cayman,Little Cayman
20,Chile,1,0,0,チリ,Chile,Chile,Chili,Chile,Cile,Chili
,,2,-33.45,-70.6666667,レジョン・メトロポリタナ州,Región Metropolitana,Región Metropolitana,Région Métropolitaine de Santiago,Región Metropolitana,Regione Metropolitana di Santiago,Región Metropolitana
,,3,-33.0477778,-71.6011111,バルパライソ州,Valparaíso,Valparaíso (Region V),Valparaiso,Valparaíso,Valparaíso,Valparaíso
,,4,-45.5666667,-72.0666667,アイセン・デル・Ｇ・カルロス・イバニェス・デル・カンポ州,Aisén del General Carlos Ibáñez del Campo,Aisén (Region XI),Aisén del General Carlos Ibánez del Campo,Aisén del General Carlos Ibáñez del Campo,Aysen,Aysén del General Carlos Ibáñez del Campo
,,5,-23.65,-70.4,アントファガスタ州,Antofagasta,Antofagasta (Region II),Antofagasta,Antofagasta,Antofagasta,Antofagasta
,,6,-38.7333333,-72.6,アラウカニア州,Araucanía,Araukanien (Region IX),Araucanie,Araucanía,Araucanía,Araucanía
,,7,-27.3666667,-70.3333333,アタカマ州,Atacama,Atacama (Region III),Atacama,Atacama,Atacama,Atacama
,,8,-36.8333333,-73.05,ビオビオ州,Bío-Bío,Bío-Bío (Region VIII),Biobío,Bío-Bío,Bío-Bío,Bío-Bío
,,9,-29.9533333,-71.3436111,コキンボ州,Coquimbo,Coquimbo (Region IV),Coquimbo,Coquimbo,Coquimbo,Coquimbo
,,10,-34.1666667,-70.75,L・ベルナルド・オヒギンス州,Libertador General Bernardo O'Higgins,Libertador General Bernardo O'Higgins (Region VI),Libertador General Bernardo O'Higgins,Libertador General Bernardo O'Higgins,O'Higgins,Libertador General Bernardo O'Higgins
,,11,-41.4716667,-72.9369444,ロス・ラゴス州,Los Lagos,Los Lagos (Region X),Los Lagos,Los Lagos,Los Lagos,Los Lagos
,,12,-53.15,-70.9166667,マガリャネス州,Magallanes y Antártica Chilena,Magallanes (Region XII) und Chilenische Antarktis,Magellan et Antarctique Chilienne,Magallanes y Antártica Chilena,Magellane e Antartide Cilena,Magallanes y de la Antártica Chilena
,,13,-35.4333333,-71.6666667,マウレ州,Maule,Maule (Region VII),Maule,Maule,Maule,Maule
,,14,-20.2166667,-70.1666667,タラパカ州,Tarapacá,Tarapacá (Region I),Tarapacá,Tarapacá,Tarapacá,Tarapacá
21,Colombia,1,0,0,コロンビア,Colombia,Kolumbien,Colombie,Colombia,Colombia,Colombia
,,2,4.25,-74.1833333,ディストリト・キャピタル,Distrito Capital,Distrito Capital,District Capital de Santa Fe de Bogotá,Distrito Capital,Distrito Capital,Hoofdstedelijk District
,,3,4.6,-74.0833333,クンディナマルカ県,Cundinamarca,Cundinamarca,Cundinamarca,Cundinamarca,Cundinamarca,Cundinamarca
,,4,-4.2152778,-69.9405556,アマソナス県,Amazonas,Amazonas,Amazone,Amazonas,Amazonas,Amazonas
,,5,6.2913889,-75.5361111,アンティオキア県,Antioquia,Antioquia,Antioquia,Antioquia,Antioquia,Antioquia
,,6,7.0902778,-70.7616667,アラウカ県,Arauca,Arauca,Arauca,Arauca,Arauca,Arauca
,,7,10.9638889,-74.7963889,アトランティコ県,Atlántico,Atlántico,Atlantique,Atlántico,Atlántico,Atlántico
,,8,10.3997222,-75.5144444,ボリーバル県,Bolívar,Bolívar,Bolívar,Bolívar,Bolívar,Bolívar
,,9,5.5352778,-73.3677778,ボヤカ県,Boyacá,Boyacá,Boyaca,Boyacá,Boyacá,Boyacá
,,10,5.07,-75.5205556,カルダス県,Caldas,Caldas,Caldas,Caldas,Caldas,Caldas
,,11,1.6175,-75.6175,カケタ県,Caquetá,Caquetá,Caqueta,Caquetá,Caquetá,Caquetá
,,12,2.4861,-76.5814,カウカ県,Cauca,Cauca,Cauca,Cauca,Cauca,Cauca
,,13,10.4769444,-73.2505556,セサル県,Cesar,Cesar,Cesar,Cesar,Cesar,Cesar
,,14,5.6947222,-76.6611111,チョコ県,Chocó,Chocó,Chocó,Chocó,Chocó,Chocó
,,15,8.7575,-75.89,コルドバ県,Córdoba,Córdoba,Córdoba,Córdoba,Córdoba,Córdoba
,,16,2.5683333,-72.6416667,グアビアレ県,Guaviare,Guaviare,Guaviare,Guaviare,Guaviare,Guaviare
,,17,3.8652778,-67.9238889,グアイニア県,Guainía,Guainía,Guainía,Guainía,Guainía,Guainía
,,18,2.9305556,-75.3302778,ウィラ県,Huila,Huila,Huila,Huila,Huila,Huila
,,19,11.5444444,-72.9072222,グアヒーラ県,La Guajira,La Guajira,La Guajira,La Guajira,La Guajira,Guajira
,,20,11.2472222,-74.2016667,マグダレーナ県,Magdalena,Magdalena,Magdalena,Magdalena,Magdalena,Magdalena
,,21,4.1533333,-73.635,メタ県,Meta,Meta,Meta,Meta,Meta,Meta
,,22,1.2136111,-77.2811111,ナリーニョ県,Nariño,Nariño,Nariño,Nariño,Nariño,Nariño
,,23,7.8833333,-72.5052778,ノルテ・デ・サンタンデル県,Norte de Santander,Norte de Santander,Norte de Santander,Norte de Santander,Norte de Santander,Norte de Santander
,,24,1.1488889,-76.6477778,プトゥマイオ県,Putumayo,Putumayo,Putumayo,Putumayo,Putumayo,Putumayo
,,25,4.5338889,-75.6811111,キンディオ県,Quindío,Quindío,Quindío,Quindío,Quindío,Quindío
,,26,4.8133333,-75.6961111,リサラルダ県,Risaralda,Risaralda,Risaralda,Risaralda,Risaralda,Risaralda
,,27,12.5847222,-81.7005556,サン・アンドレス・イ・プロビデンシア県,"Archipiélago de San Andrés, Providencia y Santa Catalina",San Andrés und Providencia,"Îles de San Andrés, Providencia et Santa Cataline","Archipiélago de San Andrés, Providencia y Santa Catalina",San Andrés e Providencia,San Andrés en Providencia
,,28,7.1297222,-73.1258333,サンタンデル県,Santander,Santander,Santander,Santander,Santander,Santander
,,29,9.3047222,-75.3977778,スクレ県,Sucre,Sucre,Sucre,Sucre,Sucre,Sucre
,,30,4.4388889,-75.2322222,トリマ県,Tolima,Tolima,Tolima,Tolima,Tolima,Tolima
,,31,3.4372222,-76.5225,バジェ・デル・カウカ県,Valle del Cauca,Valle del Cauca,Valle del Cauca,Valle del Cauca,Valle del Cauca,Valle del Cauca
,,32,1.1983333,-70.1733333,バウペス県,Vaupés,Vaupés,Vaupés,Vaupés,Vaupés,Vaupés
,,33,6.1877778,-67.4730556,ビチャダ県,Vichada,Vichada,Vichada,Vichada,Vichada,Vichada
,,34,5.3394444,-72.3941667,カサナレ県,Casanare,Casanare,Casanare,Casanare,Casanare,Casanare
22,Costa Rica,1,0,0,コスタリカ,Costa Rica,Costa Rica,Costa Rica,Costa Rica,Costa Rica,Costa Rica
,,2,9.9333333,-84.0833333,サン・ホセ州,San José,San José,San José,San José,San José,San José
,,3,10.0166667,-84.2166667,アラフエラ州,Alajuela,Alajuela,Alajuela,Alajuela,Alajuela,Alajuela
,,4,9.8666667,-83.9166667,カルタゴ州,Cartago,Cartago,Cartago,Cartago,Cartago,Cartago
,,5,10.6333333,-85.4333333,グアナカステ州,Guanacaste,Guanacaste,Guanacaste,Guanacaste,Guanacaste,Guanacaste
,,6,10,-84.1166667,エレディア州,Heredia,Heredia,Heredia,Heredia,Heredia,Heredia
,,7,10,-83.0333333,リモン州,Limón,Limón,Limón,Limón,Limón,Limón
,,8,9.9666667,-84.8333333,プンタレナス州,Puntarenas,Puntarenas,Puntarenas,Puntarenas,Puntarenas,Puntarenas
23,Dominica,1,15.3,-61.4,ドミニカ国,Dominica,Dominica,Dominique,Dominica,Dominica,Dominica
24,Dominican Republic,1,0,0,ドミニカ共和国,Dominican Republic,Dominikanische Republik,République dominicaine,República Dominicana,Repubblica Dominicana,Dominicaanse Replubliek
,,2,18.4666667,-69.9,ディストリト・ナショナル首都圏,Distrito Nacional,Distrito Nacional,District National,Distrito Nacional,Distretto Nazionale,Distrito Nacional
,,3,18.45,-70.7333333,アスア,Azua,Azua,Azua,Azua,Azua,Azua
,,4,18.4666667,-71.4166667,バオルコ,Baoruco,Baoruco,Baoruco,Baoruco,Baoruco,Baoruco
,,5,18.2,-71.1,バラオナ,Barahona,Barahona,Barahona,Barahona,Barahona,Barahona
,,6,19.55,-71.7,ダハボン,Dajabón,Dajabón,Dajabón,Dajabón,Dajabón,Dajabón
,,7,19.3,-70.25,ドゥアルテ,Duarte,Duarte,Duarte,Duarte,Duarte,Duarte
,,8,19.4,-70.5166667,エスパイジャト,Espaillat,Espaillat,Espaillat,Espaillat,Espaillat,Espaillat
,,9,18.4908333,-71.8508333,インデペンデンシア,Independencia,Independencia,Independencia,Independencia,Independencia,Independencia
,,10,18.7,-68.6666667,ラアルタグラシア,La Altagracia,La Altagracia,La Altagracia,La Altagracia,La Altagracia,La Altagracia
,,11,18.8775,-71.7027778,エリアス・ピーニャ,Elías Piña,Elías Piña,Elías Piña,Elías Piña,Elías Piña,Elías Piña
,,12,18.4166667,-68.9666667,ラ・ロマナ,La Romana,La Romana,La Romana,La Romana,La Romana,La Romana
,,13,19.3833333,-69.8333333,マリア・トリニダー・サンチェス,María Trinidad Sánchez,María Trinidad Sánchez,María Trinidad Sánchez,María Trinidad Sánchez,María Trinidad Sánchez,María Trinidad Sánchez
,,14,19.6666667,-71.6666667,モンテ・クリスティ,Monte Cristi,Monte Cristi,Monte Cristi,Monte Cristi,Monte Cristi,Monte Cristi
,,15,18.0333333,-71.75,ペデルナレス,Pedernales,Pedernales,Pedernales,Pedernales,Pedernales,Pedernales
,,16,18.2833333,-70.3333333,ペラビア,Peravia,Peravia,Peravia,Peravia,Peravia,Peravia
,,17,19.8,-70.6833333,プエルト・プラタ,Puerto Plata,Puerto Plata,Puerto Plata,Puerto Plata,Puerto Plata,Puerto Plata
,,18,19.4,-70.35,サルセド,Salcedo,Salcedo,Salcedo,Salcedo,Salcedo,Salcedo
,,19,19.2166667,-69.3166667,サマナ,Samaná,Samaná,Samaná,Samaná,Samaná,Samaná
,,20,19.05,-70.15,サンチェス・ラミレス,Sánchez Ramírez,Sánchez Ramírez,Sánchez Ramírez,Sánchez Ramírez,Sánchez Ramírez,Sánchez Ramírez
,,21,18.8,-71.2333333,サン・フアン,San Juan,San Juan,San Juan,San Juan,San Juan,San Juan
,,22,18.45,-69.3,サン・ペドロ・デ・マコリス,San Pedro de Macorís,San Pedro de Macorís,San Pedro de Macorís,San Pedro de Macorís,San Pedro de Macorís,San Pedro de Macorís
,,23,19.45,-70.7,サンティアゴ,Santiago,Santiago,Santiago,Santiago,Santiago,Santiago
,,24,19.4666667,-71.3333333,サンティアゴ・ロドリゲス,Santiago Rodríguez,Santiago Rodríguez,Santiago Rodríguez,Santiago Rodríguez,Santiago Rodríguez,Santiago Rodríguez
,,25,19.5666667,-71.0833333,バルベルデ,Valverde,Valverde,Valverde,Valverde,Valverde,Valverde
,,26,18.7666667,-69.0333333,エル・セイボ,El Seíbo,El Seíbo,El Seibo,El Seíbo,El Seíbo,El Seibo
,,27,18.7666667,-69.25,アト・マジョール,Hato Mayor,Hato Mayor,Hato Mayor,Hato Mayor,Hato Mayor,Hato Mayor
,,28,19.2166667,-70.5166667,ラ・ベガ,La Vega,La Vega,La Vega,La Vega,La Vega,La Vega
,,29,18.9333333,-70.4166667,モンセニョール・ノウエル,Monseñor Nouel,Monseñor Nouel,Monseñor Nouel,Monseñor Nouel,Monseñor Nouel,Monseñor Nouel
,,30,18.8,-69.7833333,モンテ・プラタ,Monte Plata,Monte Plata,Monte Plata,Monte Plata,Monte Plata,Monte Plata
,,31,18.4166667,-70.1,サン・クリストバル,San Cristóbal,San Cristóbal,San Cristóbal,San Cristóbal,San Cristóbal,San Cristóbal
25,Ecuador,1,0,0,エクアドル,Ecuador,Ecuador,Equateur,Ecuador,Ecuador,Ecuador
,,2,-0.2166667,-78.5,ピチンチャ,Pichincha,Pichincha,Pichincha,Pichincha,Pichincha,Pichincha
,,3,-0.9,-89.6,ガラパゴス,Galápagos,Galapagosinseln,Galápagos,Galápagos,Galapagos,Galápagos
,,4,-2.8833333,-78.9833333,アスアイ,Azuay,Azuay,Azuay,Azuay,Azuay,Azuay
,,5,-1.6,-79,ボリーバル,Bolívar,Bolívar,Bolívar,Bolívar,Bolívar,Bolívar
,,6,-2.7333333,-78.8333333,カニャル,Cañar,Cañar,Cañar,Cañar,Cañar,Cañar
,,7,0.8,-77.7333333,カルチ,Carchi,Carchi,Carchi,Carchi,Carchi,Carchi
,,8,-1.6666667,-78.6333333,チンボラソ,Chimborazo,Chimborazo,Chimborazo,Chimborazo,Chimborazo,Chimborazo
,,9,-0.9333333,-78.6166667,コトパクシ,Cotopaxi,Cotopaxi,Cotopaxi,Cotopaxi,Cotopaxi,Cotopaxi
,,10,-3.2666667,-79.9666667,エル・オロ,El Oro,El Oro,El Oro,El Oro,El Oro,El Oro
,,11,0.9833333,-79.7,エスメラルダス,Esmeraldas,Esmeraldas,Esmeraldas,Esmeraldas,Esmeraldas,Esmeraldas
,,12,-2.1666667,-79.9,グアヤス,Guayas,Guayas,Guayas,Guayas,Guayas,Guayas
,,13,0.35,-78.1166667,インバブラ,Imbabura,Imbabura,Imbabura,Imbabura,Imbabura,Imbabura
,,14,-4,-79.2166667,ロハ,Loja,Loja,Loja,Loja,Loja,Loja
,,15,-1.8166667,-79.5166667,ロス・リオス,Los Ríos,Los Ríos,Los Rios,Los Ríos,Los Ríos,Los Ríos
,,16,-1.05,-80.45,マナビ,Manabí,Manabí,Manabi,Manabí,Manabí,Manabí
,,17,-2.3166667,-78.1166667,モロナ・サンティアゴ,Morona-Santiago,Morona Santiago,Morona Santiago,Morona-Santiago,Morona-Santiago,Morona-Santiago
,,18,-1.4666667,-77.9833333,パスタサ,Pastaza,Pastaza,Pastaza,Pastaza,Pastaza,Pastaza
,,19,-1.25,-78.6166667,トゥングラワ,Tungurahua,Tungurahua,Tungurahua,Tungurahua,Tungurahua,Tungurahua
,,20,-4.0691667,-78.9566667,サモラ・チンチペ,Zamora-Chinchipe,Zamora Chinchipe,Zamora Chinchipe,Zamora-Chinchipe,Zamora-Chinchipe,Zamora-Chinchipe
,,21,0.0847222,-76.8827778,スクンビオス,Sucumbios,Sucumbios,Sucumbíos,Sucumbíos,Sucumbíos,Sucumbíos
,,22,-0.9833333,-77.8166667,ナポ,Napo,Napo,Napo,Napo,Napo,Napo
,,23,-0.8,-76.36666667,オレリャナ,Orellana,Orellana,Orellana,Orellana,Orellana,Orellana
26,El Salvador,1,0,0,エルサルバドル,El Salvador,El Salvador,Salvador,El Salvador,El Salvador,El Salvador
,,2,13.7086111,-89.2030556,サン・サルバドル県,San Salvador,San Salvador,San Salvador,San Salvador,San Salvador,San Salvador
,,3,13.9213889,-89.845,アワチャパン県,Ahuachapán,Ahuachapán,Ahuachapán,Ahuachapán,Ahuachapán,Ahuachapán
,,4,13.8666667,-88.6333333,カバニャス県,Cabañas,Cabañas,Cabañas,Cabañas,Cabañas,Cabañas
,,5,14.0333333,-88.9333333,チャラテナンゴ県,Chalatenango,Chalatenango,Chalatenango,Chalatenango,Chalatenango,Chalatenango
,,6,13.7166667,-88.9333333,クスカトラン県,Cuscatlán,Cuscatlán,Cuscatlán,Cuscatlán,Cuscatlán,Cuscatlán
,,7,13.6769444,-89.2797222,ラ・リベルター県,La Libertad,La Libertad,La Libertad,La Libertad,La Libertad,La Libertad
,,8,13.5,-88.8666667,ラパス県,La Paz,La Paz,La Paz,La Paz,La Paz,La Paz
,,9,13.3369444,-87.8438889,ラ・ウニオン県,La Unión,La Unión,La Unión,La Unión,La Unión,La Unión
,,10,13.7,-88.1,モラサン県,Morazán,Morazán,Morazán,Morazán,Morazán,Morazán
,,11,13.4833333,-88.1833333,サン・ミゲル県,San Miguel,San Miguel,San Miguel,San Miguel,San Miguel,San Miguel
,,12,13.9941667,-89.5597222,サンタ・アナ県,Santa Ana,Santa Ana,Santa Ana,Santa Ana,Santa Ana,Santa Ana
,,13,13.6333333,-88.8,サンビセンテ県,San Vicente,San Vicente,San Vicente,San Vicente,San Vicente,San Vicente
,,14,13.7188889,-89.7241667,ソンソナテ県,Sonsonate,Sonsonate,Sonsonate,Sonsonate,Sonsonate,Sonsonate
,,15,13.35,-88.45,ウスルタン県,Usulután,Usulután,Usulután,Usulután,Usulután,Usulután
27,French Guiana,1,0,0,フランス領ギアナ,French Guiana,Französisch-Guayana,Guyane française,Guayana Francesa,Guyana francese,Frans-Guyana
,,2,4.9372,-52.326,カイエンヌ郡,Arrondissement of Cayenne,Arrondissement Cayenne,Arrondissement de Cayenne,Distrito de Cayena,Arrondissement di Caienna,Cayenne
,,3,5.4994,-54.0311,サン＝ローラン＝デュ＝マロニ郡,Arrondissement of Saint-Laurent-du-Maroni,Arrondissement Saint-Laurent-du-Maroni,Arrondissement de Saint-Laurent-du-Maroni,Distrito de Saint-Laurent-du-Maroni,Arrondissement di Saint-Laurent-du-Maroni,Saint-Laurent-du-Maroni
28,Grenada,1,12.05,-61.75,グレナダ,Grenada,Grenada,Grenade,Granada,Grenada,Grenada
29,Guadeloupe,1,16,-61.7166667,グアドループ,Guadeloupe,Guadeloupe,Guadeloupe,Guadalupe,Guadalupa,Guadeloupe
30,Guatemala,1,0,0,グアテマラ,Guatemala,Guatemala,Guatemala,Guatemala,Guatemala,Guatemala
,,2,14.6211111,-90.5269444,グアテマラ県,Guatemala,Guatemala,Guatemala,Guatemala,Guatemala,Guatemala
,,3,15.4833333,-90.3666667,アルタ・べラパス県,Alta Verapaz,Alta Verapaz,Alta Verapaz,Alta Verapaz,Alta Verapaz,Alta Verapaz
,,4,15.1,-90.2666667,バハ・べラパス県,Baja Verapaz,Baja Verapaz,Baja Verapaz,Baja Verapaz,Baja Verapaz,Baja Verapaz
,,5,14.6686111,-90.8166667,チマルテナンゴ県,Chimaltenango,Chimaltenango,Chimaltenango,Chimaltenango,Chimaltenango,Chimaltenango
,,6,14.8,-89.55,チキムラ県,Chiquimula,Chiquimula,Chiquimula,Chiquimula,Chiquimula,Chiquimula
,,7,14.8538889,-90.0647222,エル・プログレソ県,El Progreso,El Progreso,El Progreso,El Progreso,El Progreso,El Progreso
,,8,14.305,-90.785,エスクィントラ県,Escuintla,Escuintla,Escuintla,Escuintla,Escuintla,Escuintla
,,9,15.3197222,-91.4708333,ウェウェテナンゴ県,Huehuetenango,Huehuetenango,Huehuetenango,Huehuetenango,Huehuetenango,Huehuetenango
,,10,15.7166667,-88.6,イザバル県,Izabal,Izabal,Izabal,Izabal,Izabal,Izabal
,,11,14.6333333,-89.9833333,ハラパ県,Jalapa,Xalapa,Jalapa,Jalapa,Jalapa,Jalapa
,,12,14.2833333,-89.9,フティアパ県,Jutiapa,Jutiapa,Jutiapa,Jutiapa,Jutiapa,Jutiapa
,,13,16.9333333,-89.8833333,エル・ペテン県,Petén,El Petén,El Petén,Petén,El Petén,Petén
,,14,14.8333333,-91.5166667,ケツァルテナンゴ県,Quetzaltenango,Quetzaltenango,Quetzaltenango,Quetzaltenango,Quetzaltenango,Quetzaltenango
,,15,15.0305556,-91.1488889,エル・キチェ県,Quiché,El Quiché,El Quiché,Quiché,El Quiché,Quiché
,,16,14.5333333,-91.6833333,レタルーレウ県,Retalhuleu,Retalhuleu,Retalhuleu,Retalhuleu,Retalhuleu,Retalhuleu
,,17,14.5611111,-90.7344444,サカテペケス県,Sacatepéquez,Sacatepéquez,Sacatepéquez,Sacatepéquez,Sacatepéquez,Sacatepéquez
,,18,14.9666667,-91.8,サン・マルコス県,San Marcos,San Marcos,San Marcos,San Marcos,San Marcos,San Marcos
,,19,14.2763889,-90.3002778,サンタ・ローサ県,Santa Rosa,Santa Rosa,Santa Rosa,Santa Rosa,Santa Rosa,Santa Rosa
,,20,14.7666667,-91.1833333,ソロラ県,Sololá,Sololá,Sololá,Sololá,Sololá,Sololá
,,21,14.5333333,-91.5,スチテペケス県,Suchitepéquez,Suchitepéquez,Suchitepéquez,Suchitepéquez,Suchitepéquez,Suchitepéquez
,,22,14.9166667,-91.3666667,トトニカパン県,Totonicapán,Totonicapán,Totonicapán,Totonicapán,Totonicapán,Totonicapán
,,23,14.9666667,-89.5333333,サカパ県,Zacapa,Zacapa,Zacapa,Zacapa,Zacapa,Zacapa
31,Guyana,1,0,0,ガイアナ,Guyana,Guyana,République Coopérative de Guyane,Guyana,Guyana,Guyana
,,2,6.8,-58.1666667,デメララ,Demerara-Mahaica,Demerara-Mahaica,Demerara-Mahaica,Demerara-Mahaica,Demerara-Mahaica,Demerara-Mahaica
,,3,8.2,-59.7833333,バリマ＝ワイニ,Barima-Waini,Barima-Waini,Nord-Ouest,Barima-Waini,Barima-Waini,Barima-Waini
,,4,6.4,-58.6166667,クユニ＝マザルニ,Cuyuni-Mazaruni,Cuyuni-Mazaruni,Marazuni-Potaro,Cuyuni-Mazaruni,Cuyuni-Mazaruni,Cuyuni-Mazaruni
,,5,6.25,-57.5166667,東ベルビセ＝コレンティネ,East Berbice-Corentyne,East Berbice-Corentyne,Berbice-Est et Corentyne,Berbice Oriental-Corentyne,East Berbice-Corentyne,East Berbice-Corentyne
,,6,6.8666667,-58.4166667,エセキボ諸島＝西デメララ,Essequibo Islands-West Demerara,Essequibo Islands-West Demerara,Îles Essequibo et Demerara-Ouest,Islas Essequibo-Demerara Occidental,Essequibo Islands-West Demerara,Essequibo Islands-West Demerara
